doc_id,keyword,difficulty,question_template,suggested_answer_length
cc_news_404_National Hockey League,Edmonton,advanced,Edmontonの課題と解決策は何ですか？,3-5文
cc_news_404_National Hockey League,Colorado,advanced,Coloradoの応用例を挙げてください。,3-5文
cc_news_404_National Hockey League,Colorado,advanced,Coloradoの課題と解決策は何ですか？,3-5文
cc_news_405_Admin says big revenue from GO,administration,advanced,administrationの応用例を挙げてください。,3-5文
cc_news_405_Admin says big revenue from GO,administration,advanced,administrationの課題と解決策は何ですか？,3-5文
cc_news_405_Admin says big revenue from GO,legislation,advanced,legislationの応用例を挙げてください。,3-5文
cc_news_405_Admin says big revenue from GO,legislation,advanced,legislationの課題と解決策は何ですか？,3-5文
cc_news_405_Admin says big revenue from GO,WASHINGTON,advanced,WASHINGTONの技術的な詳細を説明してください。,3-5文
cc_news_405_Admin says big revenue from GO,WASHINGTON,advanced,WASHINGTONと他の手法との違いは何ですか？,3-5文
cc_news_405_Admin says big revenue from GO,Republican,advanced,Republicanの応用例を挙げてください。,3-5文
cc_news_405_Admin says big revenue from GO,Republican,advanced,Republicanの課題と解決策は何ですか？,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,BIOTECHNOLOGY,advanced,BIOTECHNOLOGYの技術的な詳細を説明してください。,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,BIOTECHNOLOGY,advanced,BIOTECHNOLOGYと他の手法との違いは何ですか？,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,PROFESSIONAL,advanced,PROFESSIONALの技術的な詳細を説明してください。,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,PROFESSIONAL,advanced,PROFESSIONALと他の手法との違いは何ですか？,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,BUSINESS,advanced,BUSINESSの技術的な詳細を説明してください。,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,BUSINESS,advanced,BUSINESSと他の手法との違いは何ですか？,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,ILLINOIS,advanced,ILLINOISの技術的な詳細を説明してください。,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,ILLINOIS,advanced,ILLINOISと他の手法との違いは何ですか？,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,CAROLINA,advanced,CAROLINAの技術的な詳細を説明してください。,3-5文
cc_news_406_Marshall Gerstein Opens Raleig,CAROLINA,advanced,CAROLINAと他の手法との違いは何ですか？,3-5文
cc_news_407_Russian and Turkish presidents,Turkish,intermediate,Turkishはどのように使われますか？,2-3文
cc_news_407_Russian and Turkish presidents,Turkish,intermediate,Turkishの利点は何ですか？,2-3文
cc_news_407_Russian and Turkish presidents,Erdogan,intermediate,Erdoganはどのように使われますか？,2-3文
cc_news_407_Russian and Turkish presidents,Erdogan,intermediate,Erdoganの利点は何ですか？,2-3文
cc_news_407_Russian and Turkish presidents,Russian,intermediate,Russianはどのように使われますか？,2-3文
cc_news_407_Russian and Turkish presidents,Russian,intermediate,Russianの利点は何ですか？,2-3文
"cc_news_408_Wrongfully deported, she's bac",government,advanced,governmentの応用例を挙げてください。,3-5文
"cc_news_408_Wrongfully deported, she's bac",government,advanced,governmentの課題と解決策は何ですか？,3-5文
"cc_news_408_Wrongfully deported, she's bac",deported,advanced,deportedの応用例を挙げてください。,3-5文
"cc_news_408_Wrongfully deported, she's bac",deported,advanced,deportedの課題と解決策は何ですか？,3-5文
"cc_news_408_Wrongfully deported, she's bac",detained,advanced,detainedの応用例を挙げてください。,3-5文
"cc_news_408_Wrongfully deported, she's bac",detained,advanced,detainedの課題と解決策は何ですか？,3-5文
cc_news_409_Russia making progress on raci,incidents,advanced,incidentsの応用例を挙げてください。,3-5文
cc_news_409_Russia making progress on raci,incidents,advanced,incidentsの課題と解決策は何ですか？,3-5文
cc_news_409_Russia making progress on raci,progress,advanced,progressの応用例を挙げてください。,3-5文
cc_news_409_Russia making progress on raci,progress,advanced,progressの課題と解決策は何ですか？,3-5文
cc_news_409_Russia making progress on raci,European,advanced,Europeanの応用例を挙げてください。,3-5文
cc_news_409_Russia making progress on raci,European,advanced,Europeanの課題と解決策は何ですか？,3-5文
cc_news_409_Russia making progress on raci,football,advanced,footballの応用例を挙げてください。,3-5文
cc_news_409_Russia making progress on raci,football,advanced,footballの課題と解決策は何ですか？,3-5文
"cc_news_410_Seeking closer ties, Qatar to ",WASHINGTON,advanced,WASHINGTONの技術的な詳細を説明してください。,3-5文
"cc_news_410_Seeking closer ties, Qatar to ",WASHINGTON,advanced,WASHINGTONと他の手法との違いは何ですか？,3-5文
"cc_news_410_Seeking closer ties, Qatar to ",Americans,advanced,Americansの応用例を挙げてください。,3-5文
"cc_news_410_Seeking closer ties, Qatar to ",Americans,advanced,Americansの課題と解決策は何ですか？,3-5文
"cc_news_410_Seeking closer ties, Qatar to ",military,advanced,militaryの応用例を挙げてください。,3-5文
"cc_news_410_Seeking closer ties, Qatar to ",military,advanced,militaryの課題と解決策は何ですか？,3-5文
cc_news_411_3 more Russians appeal against,LAUSANNE,advanced,LAUSANNEの技術的な詳細を説明してください。,3-5文
cc_news_411_3 more Russians appeal against,LAUSANNE,advanced,LAUSANNEと他の手法との違いは何ですか？,3-5文
cc_news_411_3 more Russians appeal against,athletes,advanced,athletesの応用例を挙げてください。,3-5文
cc_news_411_3 more Russians appeal against,athletes,advanced,athletesの課題と解決策は何ですか？,3-5文
cc_news_411_3 more Russians appeal against,against,intermediate,againstはどのように使われますか？,2-3文
cc_news_411_3 more Russians appeal against,against,intermediate,againstの利点は何ですか？,2-3文
cc_news_412_Dallas man set to die for kill,Battaglia,advanced,Battagliaの応用例を挙げてください。,3-5文
cc_news_412_Dallas man set to die for kill,Battaglia,advanced,Battagliaの課題と解決策は何ですか？,3-5文
cc_news_412_Dallas man set to die for kill,daughters,advanced,daughtersの応用例を挙げてください。,3-5文
cc_news_412_Dallas man set to die for kill,daughters,advanced,daughtersの課題と解決策は何ですか？,3-5文
cc_news_412_Dallas man set to die for kill,Pearle,basic,Pearleとは何ですか？,1-2文
cc_news_412_Dallas man set to die for kill,Pearle,basic,Pearleについて説明してください。,1-2文
cc_news_412_Dallas man set to die for kill,Texas,intermediate,Texasはどのように使われますか？,2-3文
cc_news_412_Dallas man set to die for kill,Texas,intermediate,Texasの利点は何ですか？,2-3文
cc_news_413_AP Source: Panthers reach 3-ye,Panthers,advanced,Panthersの応用例を挙げてください。,3-5文
cc_news_413_AP Source: Panthers reach 3-ye,Panthers,advanced,Panthersの課題と解決策は何ですか？,3-5文
cc_news_413_AP Source: Panthers reach 3-ye,Wright,basic,Wrightとは何ですか？,1-2文
cc_news_413_AP Source: Panthers reach 3-ye,Wright,basic,Wrightについて説明してください。,1-2文
cc_news_413_AP Source: Panthers reach 3-ye,yards,intermediate,yardsはどのように使われますか？,2-3文
cc_news_413_AP Source: Panthers reach 3-ye,yards,intermediate,yardsの利点は何ですか？,2-3文
cc_news_414_Former Kenyan VP says home att,assassination,advanced,assassinationの応用例を挙げてください。,3-5文
cc_news_414_Former Kenyan VP says home att,assassination,advanced,assassinationの課題と解決策は何ですか？,3-5文
cc_news_414_Former Kenyan VP says home att,inauguration,advanced,inaugurationの応用例を挙げてください。,3-5文
cc_news_414_Former Kenyan VP says home att,inauguration,advanced,inaugurationの課題と解決策は何ですか？,3-5文
cc_news_414_Former Kenyan VP says home att,election,advanced,electionの応用例を挙げてください。,3-5文
cc_news_414_Former Kenyan VP says home att,election,advanced,electionの課題と解決策は何ですか？,3-5文
cc_news_415_Federer beats Cilic in Aussie ,Australia,advanced,Australiaの応用例を挙げてください。,3-5文
cc_news_415_Federer beats Cilic in Aussie ,Australia,advanced,Australiaの課題と解決策は何ですか？,3-5文
cc_news_415_Federer beats Cilic in Aussie ,momentum,advanced,momentumの応用例を挙げてください。,3-5文
cc_news_415_Federer beats Cilic in Aussie ,momentum,advanced,momentumの課題と解決策は何ですか？,3-5文
cc_news_415_Federer beats Cilic in Aussie ,Federer,basic,Federerとは何ですか？,1-2文
cc_news_415_Federer beats Cilic in Aussie ,Federer,basic,Federerについて説明してください。,1-2文
cc_news_415_Federer beats Cilic in Aussie ,final,basic,finalとは何ですか？,1-2文
cc_news_415_Federer beats Cilic in Aussie ,final,basic,finalについて説明してください。,1-2文
cc_news_415_Federer beats Cilic in Aussie ,title,basic,titleとは何ですか？,1-2文
cc_news_415_Federer beats Cilic in Aussie ,title,basic,titleについて説明してください。,1-2文
cc_news_416_Photo of the Day: Artist's ske,Festival,advanced,Festivalの応用例を挙げてください。,3-5文
cc_news_416_Photo of the Day: Artist's ske,Festival,advanced,Festivalの課題と解決策は何ですか？,3-5文
cc_news_416_Photo of the Day: Artist's ske,sketched,advanced,sketchedの応用例を挙げてください。,3-5文
cc_news_416_Photo of the Day: Artist's ske,sketched,advanced,sketchedの課題と解決策は何ですか？,3-5文
cc_news_416_Photo of the Day: Artist's ske,Lantern,basic,Lanternとは何ですか？,1-2文
cc_news_416_Photo of the Day: Artist's ske,Lantern,basic,Lanternについて説明してください。,1-2文
"cc_news_417_After NYC subway bombing, Trum",authorities,advanced,authoritiesの応用例を挙げてください。,3-5文
"cc_news_417_After NYC subway bombing, Trum",authorities,advanced,authoritiesの課題と解決策は何ですか？,3-5文
"cc_news_417_After NYC subway bombing, Trum",immigration,advanced,immigrationの応用例を挙げてください。,3-5文
"cc_news_417_After NYC subway bombing, Trum",immigration,advanced,immigrationの課題と解決策は何ですか？,3-5文
"cc_news_417_After NYC subway bombing, Trum",enforcement,advanced,enforcementの応用例を挙げてください。,3-5文
"cc_news_417_After NYC subway bombing, Trum",enforcement,advanced,enforcementの課題と解決策は何ですか？,3-5文
"cc_news_417_After NYC subway bombing, Trum",passageway,advanced,passagewayの応用例を挙げてください。,3-5文
"cc_news_417_After NYC subway bombing, Trum",passageway,advanced,passagewayの課題と解決策は何ですか？,3-5文
"cc_news_417_After NYC subway bombing, Trum",statement,advanced,statementの応用例を挙げてください。,3-5文
"cc_news_417_After NYC subway bombing, Trum",statement,advanced,statementの課題と解決策は何ですか？,3-5文
cc_news_418_Venezuela presidential challen,presidential,advanced,presidentialの応用例を挙げてください。,3-5文
cc_news_418_Venezuela presidential challen,presidential,advanced,presidentialの課題と解決策は何ですか？,3-5文
cc_news_418_Venezuela presidential challen,Venezuela,advanced,Venezuelaの応用例を挙げてください。,3-5文
cc_news_418_Venezuela presidential challen,Venezuela,advanced,Venezuelaの課題と解決策は何ですか？,3-5文
cc_news_418_Venezuela presidential challen,election,advanced,electionの応用例を挙げてください。,3-5文
cc_news_418_Venezuela presidential challen,election,advanced,electionの課題と解決策は何ですか？,3-5文
cc_news_419_Indonesian capital votes in te,Indonesia,advanced,Indonesiaの応用例を挙げてください。,3-5文
cc_news_419_Indonesian capital votes in te,Indonesia,advanced,Indonesiaの課題と解決策は何ですか？,3-5文
cc_news_419_Indonesian capital votes in te,moderate,advanced,moderateの応用例を挙げてください。,3-5文
cc_news_419_Indonesian capital votes in te,moderate,advanced,moderateの課題と解決策は何ですか？,3-5文
cc_news_419_Indonesian capital votes in te,Jakarta,basic,Jakartaとは何ですか？,1-2文
cc_news_419_Indonesian capital votes in te,Jakarta,basic,Jakartaについて説明してください。,1-2文
cc_news_419_Indonesian capital votes in te,Muslims,basic,Muslimsとは何ですか？,1-2文
