doc_id,keyword,difficulty,category,frequency,context
cc_news_451_Humana and Landmark Announce I,KEYWORD,advanced,technical_term,2,com KEYWORD: UNITED STATES NORTH AMERICA CARIBBEAN CALIFORNIA PUERTO RICO KANSAS KENTUCKY LOUISIANA 
cc_news_451_Humana and Landmark Announce I,CARIBBEAN,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CARIBBEAN CALIFORNIA PUERTO RICO KANSAS KENTUCKY LOUISIANA 
cc_news_451_Humana and Landmark Announce I,CALIFORNIA,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CARIBBEAN CALIFORNIA PUERTO RICO KANSAS KENTUCKY LOUISIANA 
cc_news_451_Humana and Landmark Announce I,KENTUCKY,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CARIBBEAN CALIFORNIA PUERTO RICO KANSAS KENTUCKY LOUISIANA 
cc_news_451_Humana and Landmark Announce I,LOUISIANA,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CARIBBEAN CALIFORNIA PUERTO RICO KANSAS KENTUCKY LOUISIANA 
cc_news_451_Humana and Landmark Announce I,MISSISSIPPI,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA CARIBBEAN CALIFORNIA PUERTO RICO KANSAS KENTUCKY LOUISIANA 
cc_news_451_Humana and Landmark Announce I,BUSINESS,advanced,technical_term,1,"--(BUSINESS WIRE)--Apr 24, 2018--Leading health and well-being company Humana Inc"
cc_news_451_Humana and Landmark Announce I,HEALTH,advanced,technical_term,3,com KEYWORD: UNITED STATES NORTH AMERICA CARIBBEAN CALIFORNIA PUERTO RICO KANSAS KENTUCKY LOUISIANA 
cc_news_451_Humana and Landmark Announce I,LOUISVILLE,advanced,technical_term,1,"& LOUISVILLE, Ky"
cc_news_451_Humana and Landmark Announce I,HUNTINGTON,advanced,technical_term,1,Humana and Landmark Announce In-Home Care Program for Humana Medicare Advantage Members with Chronic
cc_news_452_More questions than answers in,THE,advanced,technical_term,2,___ WHY THE AIRPORT IN MALAYSIA
cc_news_452_More questions than answers in,AIRPORT,advanced,technical_term,1,___ WHY THE AIRPORT IN MALAYSIA
cc_news_452_More questions than answers in,MYSTERY,advanced,technical_term,1,___ WHO ARE THE MYSTERY WOMEN
cc_news_452_More questions than answers in,MALAYSIA,advanced,technical_term,1,___ WHY THE AIRPORT IN MALAYSIA
cc_news_453_UK's Theresa May heads for Chi,China,intermediate,other,4,UK's Theresa May heads for China as rivals plot her demise LONDON (AP) — Prime Minister Theresa May 
cc_news_453_UK's Theresa May heads for Chi,UK,advanced,technical_term,1,UK's Theresa May heads for China as rivals plot her demise LONDON (AP) — Prime Minister Theresa May 
cc_news_453_UK's Theresa May heads for Chi,LONDON,advanced,technical_term,1,UK's Theresa May heads for China as rivals plot her demise LONDON (AP) — Prime Minister Theresa May 
cc_news_454_Aldevron Appoints Don Kania to,KEYWORD,advanced,technical_term,2,com KEYWORD: UNITED STATES NORTH AMERICA NORTH DAKOTA INDUSTRY KEYWORD: TECHNOLOGY NANOTECHNOLOGY HE
cc_news_454_Aldevron Appoints Don Kania to,BUSINESS,advanced,technical_term,1,"--(BUSINESS WIRE)--May 30, 2018--Don Kania, Ph"
cc_news_454_Aldevron Appoints Don Kania to,GMP,advanced,technical_term,4,"The opening of a new 70,000 square-foot GMP facility this summer and the addition of new products, i"
cc_news_454_Aldevron Appoints Don Kania to,INDUSTRY,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA NORTH DAKOTA INDUSTRY KEYWORD: TECHNOLOGY NANOTECHNOLOGY HE
cc_news_454_Aldevron Appoints Don Kania to,NANOTECHNOLOGY,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA NORTH DAKOTA INDUSTRY KEYWORD: TECHNOLOGY NANOTECHNOLOGY HE
cc_news_454_Aldevron Appoints Don Kania to,BIOTECHNOLOGY,advanced,technical_term,1,com KEYWORD: UNITED STATES NORTH AMERICA NORTH DAKOTA INDUSTRY KEYWORD: TECHNOLOGY NANOTECHNOLOGY HE
cc_news_455_NY Rangers buying out contract,Rangers,basic,other,7,NY Rangers buying out contract of defenseman Dan Girardi NEW YORK (AP) — The Rangers will buy out th
cc_news_455_NY Rangers buying out contract,million,intermediate,other,4,"1 million on the cap in 2020-21, '21-22 and '22-23"
cc_news_455_NY Rangers buying out contract,assists,intermediate,other,3,He had six goals and three assists in 40 games last season and has 10 goals and five assists in 79 c
cc_news_455_NY Rangers buying out contract,contract,advanced,other,4,NY Rangers buying out contract of defenseman Dan Girardi NEW YORK (AP) — The Rangers will buy out th
cc_news_456_Day of US-NKorea meetings to s,summit,intermediate,other,4,Day of US-NKorea meetings to salvage summit on tap in NYC NEW YORK (AP) — Top American and North Kor
cc_news_456_Day of US-NKorea meetings to s,meetings,advanced,other,3,Day of US-NKorea meetings to salvage summit on tap in NYC NEW YORK (AP) — Top American and North Kor
cc_news_456_Day of US-NKorea meetings to s,NYC,advanced,technical_term,1,Day of US-NKorea meetings to salvage summit on tap in NYC NEW YORK (AP) — Top American and North Kor
cc_news_457_Civil rights song 'We Shall Ov,song,intermediate,other,3,"Civil rights song 'We Shall Overcome' part of public domain NASHVILLE, Tenn"
cc_news_457_Civil rights song 'We Shall Ov,Shall,intermediate,other,3,"Civil rights song 'We Shall Overcome' part of public domain NASHVILLE, Tenn"
cc_news_457_Civil rights song 'We Shall Ov,Overcome,advanced,other,3,"Civil rights song 'We Shall Overcome' part of public domain NASHVILLE, Tenn"
cc_news_458_McDaniels capitalizes on secon,with,basic,other,9,"McDaniels capitalizes on second stint with Brady, Belichick BLOOMINGTON, Minn"
cc_news_458_McDaniels capitalizes on secon,http,intermediate,other,3,""" ___ For more NFL coverage: http://www"
cc_news_458_McDaniels capitalizes on secon,AP,advanced,technical_term,2,(AP) — Josh McDaniels didn't know what he didn't know
cc_news_458_McDaniels capitalizes on secon,McDaniels,advanced,other,12,(AP) — Josh McDaniels didn't know what he didn't know
"cc_news_459_MCG to host women's, men's T20",Cricket,basic,other,5,"MCG to host women's, men's T20 World Cup finals SYDNEY (AP) — The men's and women's finals of the Tw"
"cc_news_459_MCG to host women's, men's T20",MCG,advanced,technical_term,2,"MCG to host women's, men's T20 World Cup finals SYDNEY (AP) — The men's and women's finals of the Tw"
"cc_news_459_MCG to host women's, men's T20",SYDNEY,advanced,technical_term,1,"MCG to host women's, men's T20 World Cup finals SYDNEY (AP) — The men's and women's finals of the Tw"
"cc_news_459_MCG to host women's, men's T20",FIFA,advanced,technical_term,1,"The world record is 90,185 for the women's FIFA World Cup final in 1999"
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),INDICATION,advanced,technical_term,3,INDICATION and IMPORTANT SAFETY INFORMATION for JYNARQUE TM (tolvaptan) INDICATION: JYNARQUE is indi
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),KEYWORD,advanced,technical_term,2,jp KEYWORD: ASIA PACIFIC JAPAN INDUSTRY KEYWORD: HEALTH BIOTECHNOLOGY CLINICAL TRIALS INFECTIOUS DIS
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),IMPORTANT,advanced,technical_term,2,IMPORTANT SAFETY INFORMATION: WARNING: RISK OF SERIOUS LIVER INJURY JYNARQUE (tolvaptan) can cause s
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),INFORMATION,advanced,technical_term,3,"Please see FULL PRESCRIBING INFORMATION, including BOXED WARNING"
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),BCRP,advanced,technical_term,3,BCRP Transporter Substrates: Tolvaptan is an inhibitor of BCRP
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),WARNING,advanced,technical_term,2,"Please see FULL PRESCRIBING INFORMATION, including BOXED WARNING"
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),JYNARQUE,advanced,technical_term,43,The FDA approval of JYNARQUE is supported by data from the TEMPO 3:4 (Tolvaptan Efficacy and Safety 
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),ADPKD,advanced,technical_term,26,"3 ADPKD is diagnosed in approximately 140,000 people in the U"
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),TEMPO,advanced,technical_term,5,The FDA approval of JYNARQUE is supported by data from the TEMPO 3:4 (Tolvaptan Efficacy and Safety 
cc_news_460_Otsuka’s JYNARQUE™ (tolvaptan),REPRISE,advanced,technical_term,3,The FDA approval of JYNARQUE is supported by data from the TEMPO 3:4 (Tolvaptan Efficacy and Safety 
cc_news_461_Death from tear gas or bad hea,death,intermediate,other,3,"No ruling yet on Gaza baby GAZA CITY, Gaza Strip (AP) — A Gaza health official says the death of a 9"
cc_news_461_Death from tear gas or bad hea,GAZA,advanced,technical_term,1,"No ruling yet on Gaza baby GAZA CITY, Gaza Strip (AP) — A Gaza health official says the death of a 9"
cc_news_461_Death from tear gas or bad hea,CITY,advanced,technical_term,1,"No ruling yet on Gaza baby GAZA CITY, Gaza Strip (AP) — A Gaza health official says the death of a 9"
cc_news_462_Oil giant Shell wins 9 blocks ,bidding,intermediate,other,3,Oil giant Shell wins 9 blocks in Mexican deep water bidding MEXICO CITY (AP) — Royal Dutch Shell has
cc_news_462_Oil giant Shell wins 9 blocks ,blocks,basic,other,5,Oil giant Shell wins 9 blocks in Mexican deep water bidding MEXICO CITY (AP) — Royal Dutch Shell has
cc_news_462_Oil giant Shell wins 9 blocks ,MEXICO,advanced,technical_term,1,Oil giant Shell wins 9 blocks in Mexican deep water bidding MEXICO CITY (AP) — Royal Dutch Shell has
cc_news_463_Trump favors release of memo W,reviewed,advanced,other,4,Trump favors release of memo White House wants reviewed WASHINGTON (AP) — President Donald Trump was
cc_news_463_Trump favors release of memo W,WASHINGTON,advanced,technical_term,1,Trump favors release of memo White House wants reviewed WASHINGTON (AP) — President Donald Trump was
cc_news_463_Trump favors release of memo W,investigation,advanced,other,7,Trump favors release of memo White House wants reviewed WASHINGTON (AP) — President Donald Trump was
cc_news_463_Trump favors release of memo W,Republicans,advanced,other,7,Republicans said they are confident the release won't harm national security
cc_news_463_Trump favors release of memo W,FBI,advanced,technical_term,12,The FBI and the Justice Department declined comment
cc_news_463_Trump favors release of memo W,Department,advanced,other,10,The FBI and the Justice Department declined comment
cc_news_463_Trump favors release of memo W,national,advanced,other,3,Republicans said they are confident the release won't harm national security
cc_news_464_Man dies in pressroom accident,and,intermediate,other,3,Occupational Safety and Health Administration has been notified of the contractor's death
cc_news_464_Man dies in pressroom accident,pressroom,advanced,other,2,"Man dies in pressroom accident at Pennsylvania newspaper ALLENTOWN, Pa"
cc_news_464_Man dies in pressroom accident,accident,advanced,other,2,The cause of the accident is under investigation
cc_news_465_Ex-Hawaii official now says he,Hawaii,intermediate,other,3,Ex-Hawaii official now says he resigned after false alert HONOLULU (AP) — A Hawaii emergency managem
cc_news_465_Ex-Hawaii official now says he,says,intermediate,other,3,Ex-Hawaii official now says he resigned after false alert HONOLULU (AP) — A Hawaii emergency managem
cc_news_465_Ex-Hawaii official now says he,after,intermediate,other,3,Ex-Hawaii official now says he resigned after false alert HONOLULU (AP) — A Hawaii emergency managem
cc_news_466_Federal appeals court consider,court,intermediate,other,3,Federal appeals court considers kids' climate change lawsuit SAN FRANCISCO (AP) — A federal appeals 
cc_news_466_Federal appeals court consider,climate,intermediate,other,2,Federal appeals court considers kids' climate change lawsuit SAN FRANCISCO (AP) — A federal appeals 
cc_news_466_Federal appeals court consider,lawsuit,intermediate,other,3,Federal appeals court considers kids' climate change lawsuit SAN FRANCISCO (AP) — A federal appeals 
cc_news_467_Seoul: North Korea cancels pre,North,basic,other,16,""" The North didn't say which media reports were at issue"
cc_news_467_Seoul: North Korea cancels pre,joint,intermediate,other,4,"Seoul: North Korea cancels pre-Olympic joint cultural event SEOUL, South Korea (AP) — North Korea ha"
cc_news_467_Seoul: North Korea cancels pre,event,intermediate,other,4,"Seoul: North Korea cancels pre-Olympic joint cultural event SEOUL, South Korea (AP) — North Korea ha"
cc_news_467_Seoul: North Korea cancels pre,South,basic,other,12,"Seoul: North Korea cancels pre-Olympic joint cultural event SEOUL, South Korea (AP) — North Korea ha"
cc_news_468_The Latest: Russia: Iran pullo,Russia,basic,other,6,Lavrov said Russian President Vladimir Putin and U
cc_news_468_The Latest: Russia: Iran pullo,unrealistic,advanced,other,3,The Latest: Russia: Iran pullout from Syria 'unrealistic' BEIRUT (AP) — The Latest on the war in Syr
cc_news_468_The Latest: Russia: Iran pullo,BEIRUT,advanced,technical_term,1,The Latest: Russia: Iran pullout from Syria 'unrealistic' BEIRUT (AP) — The Latest on the war in Syr
cc_news_469_Rescued French climber leaves ,peak,intermediate,other,3,Rescued French climber leaves Pakistan after peak tragedy ISLAMABAD (AP) — A mountain climber who wa
cc_news_469_Rescued French climber leaves ,Pakistan,advanced,other,6,Rescued French climber leaves Pakistan after peak tragedy ISLAMABAD (AP) — A mountain climber who wa
cc_news_469_Rescued French climber leaves ,who,basic,other,5,Rescued French climber leaves Pakistan after peak tragedy ISLAMABAD (AP) — A mountain climber who wa
cc_news_470_US arrests Mexican immigrant ',Seattle,intermediate,other,3,US arrests Mexican immigrant 'dreamer' in Seattle SEATTLE (AP) — A man who was brought to the U
cc_news_470_US arrests Mexican immigrant ',US,advanced,technical_term,1,US arrests Mexican immigrant 'dreamer' in Seattle SEATTLE (AP) — A man who was brought to the U
cc_news_470_US arrests Mexican immigrant ',SEATTLE,advanced,technical_term,1,US arrests Mexican immigrant 'dreamer' in Seattle SEATTLE (AP) — A man who was brought to the U
cc_news_471_Taylor Swift groper hired as a,Swift,intermediate,other,3,"Taylor Swift groper hired as a DJ at Mississippi station GREENWOOD, Miss"
cc_news_471_Taylor Swift groper hired as a,DJ,advanced,technical_term,2,"Taylor Swift groper hired as a DJ at Mississippi station GREENWOOD, Miss"
cc_news_471_Taylor Swift groper hired as a,Mississippi,advanced,other,2,"Taylor Swift groper hired as a DJ at Mississippi station GREENWOOD, Miss"
cc_news_472_Former champion swimmer Hacket,Hackett,basic,other,14,"Former champion swimmer Hackett detained in latest trouble GOLD COAST, Australia (AP) — Olympic swim"
cc_news_472_Former champion swimmer Hacket,swimmer,intermediate,other,3,"Former champion swimmer Hackett detained in latest trouble GOLD COAST, Australia (AP) — Olympic swim"
cc_news_472_Former champion swimmer Hacket,COAST,advanced,technical_term,1,"Former champion swimmer Hackett detained in latest trouble GOLD COAST, Australia (AP) — Olympic swim"
cc_news_472_Former champion swimmer Hacket,Olympic,basic,other,5,"Former champion swimmer Hackett detained in latest trouble GOLD COAST, Australia (AP) — Olympic swim"
cc_news_473_UK vacationers can guarantee a,that,basic,other,5,British travelers to southern Europe have long complained that diehard sun worshippers — especially 
cc_news_473_UK vacationers can guarantee a,British,intermediate,other,3,UK vacationers can guarantee a place in the sun _ for a fee LONDON (AP) — British package holiday tr
cc_news_473_UK vacationers can guarantee a,package,intermediate,other,4,UK vacationers can guarantee a place in the sun _ for a fee LONDON (AP) — British package holiday tr
cc_news_473_UK vacationers can guarantee a,travelers,advanced,other,3,UK vacationers can guarantee a place in the sun _ for a fee LONDON (AP) — British package holiday tr
cc_news_474_North Korea: Russian Foreign M,Russian,intermediate,other,3,"The Russian Foreign Ministry said earlier Lavrov and Ri were expected to discuss ""vital issues of bi"
cc_news_474_North Korea: Russian Foreign M,and,basic,other,8,"ap/rt (AP, AFP, Reuters) Every evening at 1830 UTC, DW's editors send out a selection of the day's h"
