question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx
How should you type the ampersand (&) and the tilde (~) so the system recognizes them as symbols?,Type the ampersand as &~ and the tilde as ~~ so the input method treats them as symbols.,application,chunk_0,cc_news_90_জেনের সঙ্গে আলাপ‚প্রেম থেকে বি,cc_news,0
How are the Zero Width Joiner (ZWJ) and Zero Width Non-Joiner (ZWNJ) represented in the input sequences?,The ZWJ is represented by ^ and the ZWNJ is represented by ^^ in the input sequences.,fact,chunk_0,cc_news_90_জেনের সঙ্গে আলাপ‚প্রেম থেকে বি,cc_news,0
What happens when a ZWJ is inserted after a consonant in Bengali input?,A consonant followed by ZWJ produces a half-formed consonant (a joining form or ligature).,fact,chunk_0,cc_news_90_জেনের সঙ্গে আলাপ‚প্রেম থেকে বি,cc_news,0
What is the effect of placing a ZWNJ after a consonant?,A consonant followed by ZWNJ produces a dead consonant that does not join as a ligature.,fact,chunk_1,cc_news_90_জেনের সঙ্গে আলাপ‚প্রেম থেকে বি,cc_news,1
What is the difference between a consonant followed by ZWJ and the same consonant followed by ZWNJ?,"ZWJ produces a half-formed (joining) consonant, whereas ZWNJ produces a dead (non-joining) consonant.",comparison,chunk_1,cc_news_90_জেনের সঙ্গে আলাপ‚প্রেম থেকে বি,cc_news,1
How would you type the Bengali greeting নমস্কার using English letters in this system?,"You would type it as ""namaskaar"".",application,chunk_1,cc_news_90_জেনের সঙ্গে আলাপ‚প্রেম থেকে বি,cc_news,1
Why is a ZWJ used between two English characters that normally form one Bengali vowel (such as ai or au)?,"ZWJ is used as a separator to force them to be rendered as two distinct vowels rather than a single combined vowel, and it is treated as a separator rather than adding a visible character.",reason,chunk_2,cc_news_90_জেনের সঙ্গে আলাপ‚প্রেম থেকে বি,cc_news,2
"According to the rules, what happens if a ""~"" follows a previously typed Bengali character?","If ""~"" follows a previously typed Bengali character, it removes that Bengali character and then types the symbol instead.",fact,chunk_2,cc_news_90_জেনের সঙ্গে আলাপ‚প্রেম থেকে বি,cc_news,2
"What English digit corresponds to the Bengali digit ""৫""?",The Bengali digit ৫ corresponds to the English digit 5.,fact,chunk_0,cc_news_91_Shame on us ! What is this?,cc_news,0
Which symbol denotes the Hasant/Viram in Text 1?,The symbol ্ denotes the Hasant/Viram (virama).,fact,chunk_0,cc_news_91_Shame on us ! What is this?,cc_news,0
"How do you type a literal tilde ""~"" when the tilde has special meaning?","Type ""~~"" to produce a literal tilde (~).",application,chunk_0,cc_news_91_Shame on us ! What is this?,cc_news,0
How can you produce a half-formed consonant using zero-width characters?,Place a ZWJ (Zero Width Joiner) after the consonant; this yields a half-formed consonant (example shown as প্রশ্‍ন = prash^n).,application,chunk_0,cc_news_91_Shame on us ! What is this?,cc_news,0
What's the difference between the effects of ZWJ and ZWNJ on a consonant?,"A ZWJ produces a half-formed (joined) consonant, whereas a ZWNJ produces a dead (non-joining) consonant.",comparison,chunk_2,cc_news_91_Shame on us ! What is this?,cc_news,1
"Why does typing ""~"" after text remove the previously typed Bengali character and type the symbol instead?","Because when ""~"" is followed it acts as an override that removes the previously typed Bengali character and then types the symbol.",reason,chunk_2,cc_news_91_Shame on us ! What is this?,cc_news,1
Name five English symbols that translate into the same symbols according to Text 2.,"Examples include [, ], {, }, and ( which translate into the same symbols.",fact,chunk_2,cc_news_91_Shame on us ! What is this?,cc_news,1
How can you type the Bengali word নমস্কার using Latin letters?,"You can type নমস্কার by entering ""namaskaar"".",application,chunk_3,cc_news_91_Shame on us ! What is this?,cc_news,2
What's the difference between using ZWJ as a separator for two English letters that normally form one Bengali vowel and actually inserting a ZWJ character?,Using ZWJ as a separator prevents the two letters from forming one Bengali vowel without inserting an actual visible ZWJ character; it acts only as a separator rather than adding a character.,comparison,chunk_3,cc_news_91_Shame on us ! What is this?,cc_news,2
"What special role do the symbols &, ~, *, :, ^, | and ' play in the typing system described?","They have special meaning and must be typed with a trailing tilde mapping (e.g., & = &~, ~ = ~~ , * = *~, : = :~, ^ = ^~, | = |~, ' = '~) to produce the literal symbol.",fact,chunk_0,cc_news_92_Yogeeta Bali Wanted To Commit ,cc_news,0
How can the Bengali word নমস্কার be typed using the described romanization?,Type namaskaar to produce নমস্কার.,application,chunk_0,cc_news_92_Yogeeta Bali Wanted To Commit ,cc_news,0
How do you produce a half-formed consonant (conjunct) when typing Bengali?,"Place a Zero Width Joiner (ZWJ), represented by ^, immediately after the consonant to produce a half-formed consonant (example: prash^n yields প্রশ্‍ন).",application,chunk_0,cc_news_92_Yogeeta Bali Wanted To Commit ,cc_news,0
How do you produce a dead (non-joining) consonant when typing Bengali?,"Place a Zero Width Non-Joiner (ZWNJ), represented by ^^, after the consonant to produce a dead consonant.",application,chunk_0,cc_news_92_Yogeeta Bali Wanted To Commit ,cc_news,0
What is the difference between ZWJ and ZWNJ in this system?,"ZWJ (^) creates a half-formed (joining) consonant, whereas ZWNJ (^^) creates a dead (non-joining) consonant.",comparison,chunk_1,cc_news_92_Yogeeta Bali Wanted To Commit ,cc_news,1
What happens if a symbol that normally types a Bengali character is followed by a tilde (~)?,The previously typed Bengali character is removed and the literal symbol is typed instead when the symbol is followed by ~.,reason,chunk_1,cc_news_92_Yogeeta Bali Wanted To Commit ,cc_news,1
How would you type a literal ampersand (&) using the mapping rules?,Type &~ to produce the literal ampersand character.,application,chunk_1,cc_news_92_Yogeeta Bali Wanted To Commit ,cc_news,1
How can two English letters that normally form one Bengali vowel (like ai or au) be forced into two separate vowels?,Insert a ZWJ (^) between the two letters to act as a separator so they render as two distinct vowels; the ZWJ acts only as a separator and does not itself appear.,application,chunk_2,cc_news_92_Yogeeta Bali Wanted To Commit ,cc_news,2
Which common English punctuation symbols translate directly into the same symbols in this system?,"Symbols such as [ ] { } ( ) < > - + / = ; . , "" ? ! % \ _ $ @ # render as the same characters in the system.",fact,chunk_2,cc_news_92_Yogeeta Bali Wanted To Commit ,cc_news,2
